order_id,order_date,product_id,store_id,customer_id,quantity,unit_price,discount,revenue,cost,profit
0RD00007255,12/18/2024,P0095,S036,C007978,1,9.51,0.1,8.56,5.58,2.98
0RD00007310,12/3/2024,P0192,S061,C021111,1,12.14,0.15,10.32,6.47,3.85
0RD00007337,12/17/2024,P0037,S018,C032387,3,7.69,0,23.07,13.49,9.58
0RD00007342,12/3/2024,P0136,S047,C037355,4,5.73,0,22.92,13.23,9.69
0RD00007396,12/13/2024,P0054,S082,C005346,5,10.83,0.1,48.73,24.7,24.04
0RD00007408,12/1/2024,P0146,S066,C035265,1,9.76,0,9.76,6.38,3.38
0RD00007409,12/9/2024,P0189,S079,C001624,1,8.7,0,8.7,5.52,3.18
0RD00007410,12/23/2024,P0196,S093,C003961,2,13.27,0.1,23.89,16.01,7.87
0RD00007433,12/31/2024,P0096,S052,C041217,5,12.09,0.2,48.36,31.74,16.62
0RD00007491,12/27/2024,P0168,S022,C047143,4,9.31,0.2,29.79,17.63,12.16
0RD00007517,12/25/2024,P0063,S074,C017323,1,14.27,0,14.27,8.56,5.71
0RD00007524,12/16/2024,P0179,S052,C016114,5,6.72,0.15,28.56,17.11,11.45
0RD00007525,12/8/2024,P0171,S089,C042632,2,6.12,0.15,10.4,6.5,3.9
0RD00007528,12/27/2024,P0010,S021,C027102,1,13.03,0.15,11.08,7.54,3.53
0RD00007548,12/9/2024,P0010,S069,C023668,1,7.39,0,7.39,3.97,3.42
0RD00007571,12/4/2024,P0126,S067,C027355,5,13.92,0,69.6,41.7,27.9
0RD00007633,12/11/2024,P0037,S095,C041128,1,11.74,0,11.74,6.01,5.73
0RD00007641,12/8/2024,P0106,S087,C039375,2,14.14,0,28.28,19.74,8.54
0RD00007663,12/26/2024,P0081,S008,C039537,5,13.77,0,68.85,37.32,31.53
0RD00007689,12/28/2024,P0175,S061,C044635,4,7.15,0,28.6,20.02,8.58
0RD00007696,12/9/2024,P0175,S069,C005227,5,3.69,0.2,14.76,7.52,7.24
0RD00007724,12/3/2024,P0116,S040,C002068,3,10.13,0,30.39,17.56,12.83
0RD00007725,12/11/2024,P0054,S005,C002436,1,9.12,0.2,7.3,4.48,2.81
0RD00007774,12/24/2024,P0150,S097,C010933,2,12.1,0,24.2,15.74,8.46
0RD00007780,12/20/2024,P0196,S056,C019041,1,10.07,0.15,8.56,4.72,3.84
0RD00007784,12/13/2024,P0016,S050,C013547,1,9.19,0,9.19,5.15,4.04
0RD00007830,12/23/2024,P0095,S050,C019511,5,14.26,0.2,57.04,37.18,19.86
0RD00007883,12/5/2024,P0146,S038,C044937,1,3.84,0.2,3.07,2.11,0.96
0RD00007957,12/6/2024,P0188,S083,C037063,2,8.84,0,17.68,10.79,6.89
0RD00007986,12/12/2024,P0096,S032,C046275,3,14.78,0.1,39.91,20.03,19.87
0RD00008042,12/2/2024,P0153,S045,C017944,3,9.27,0.2,22.25,11.36,10.89
0RD00008044,12/30/2024,P0201,S099,C022423,4,5.89,0,23.56,12.78,10.78
0RD00008093,12/13/2024,P0037,S036,C045111,5,14.95,0,74.75,38.96,35.79
0RD00008128,12/20/2024,P0038,S065,C000021,4,8.83,0,35.32,23.15,12.17
0RD00008137,12/28/2024,P0119,S081,C040673,4,12.99,0.15,44.17,23.49,20.67
0RD00008146,12/22/2024,P0189,S078,C000709,2,14.21,0,28.42,18.18,10.24
0RD00008151,12/18/2024,P0163,S026,C010440,3,4.8,0,14.4,7.8,6.6
0RD00008179,12/20/2024,P0024,S080,C034461,4,3.79,0,15.16,9.62,5.54
0RD00008220,12/16/2024,P0023,S015,C020743,3,12.92,0,38.76,26.2,12.56
0RD00008260,12/30/2024,P0166,S087,C000247,3,7.55,0.15,19.25,13.42,5.83
0RD00008266,12/16/2024,P0190,S059,C032960,4,14.03,0,56.12,36.66,19.46
0RD00008323,12/25/2024,P0040,S078,C041621,2,14.48,0,28.96,18.31,10.65
0RD00008328,12/3/2024,P0070,S092,C048902,5,3.49,0,17.45,9.6,7.85
0RD00008333,12/25/2024,P0040,S004,C032863,1,3.66,0,3.66,1.98,1.68
0RD00008336,12/26/2024,P0103,S047,C020959,4,6.84,0,27.36,17.63,9.73
0RD00008413,12/5/2024,P0175,S079,C009552,4,11.15,0,44.6,24.22,20.38
0RD00008489,12/18/2024,P0024,S044,C015163,2,13.54,0,27.08,17.8,9.28
0RD00008500,12/2/2024,P0072,S065,C015838,3,8.36,0,25.08,12.65,12.43
0RD00008574,12/30/2024,P0074,S079,C024551,2,9.95,0,19.9,10.93,8.97
0RD00008591,12/12/2024,P0128,S072,C032881,2,14.97,0.2,23.95,15.17,8.78
0RD00008606,12/21/2024,P0071,S088,C031859,4,3.2,0,12.8,8.84,3.96
0RD00008609,12/14/2024,P0094,S051,C040654,4,10.64,0,42.56,23.03,19.53
0RD00008688,12/21/2024,P0139,S082,C009812,3,9.66,0,28.98,14.95,14.03
0RD00008706,12/29/2024,P0051,S087,C039061,4,4.09,0.1,14.72,10.3,4.43
0RD00008717,12/21/2024,P0015,S063,C025059,3,12.95,0,38.85,20.53,18.32
0RD00008724,12/11/2024,P0156,S080,C049036,1,4.7,0,4.7,2.98,1.72
0RD00008736,12/1/2024,P0118,S064,C017837,4,8.71,0.1,31.36,20.51,10.84
0RD00008790,12/6/2024,P0049,S076,C004882,2,12.58,0.15,21.39,10.79,10.59
0RD00008797,12/6/2024,P0005,S027,C005485,5,14.12,0,70.6,40.78,29.82
0RD00008823,12/12/2024,P0094,S033,C037230,5,4.69,0,23.45,12.1,11.35
0RD00008835,12/4/2024,P0198,S059,C009133,1,8.84,0,8.84,4.8,4.04
0RD00008906,12/5/2024,P0143,S040,C038684,2,5.73,0,11.46,6.6,4.86
0RD00008917,12/13/2024,P0049,S050,C030140,2,10.06,0,20.12,10.53,9.59
0RD00008918,12/7/2024,P0028,S027,C002301,2,10.74,0.15,18.26,12.15,6.1
0RD00008976,12/9/2024,P0081,S044,C030041,3,13.88,0,41.64,21.47,20.17
0RD00008991,12/28/2024,P0047,S096,C039603,5,13.99,0.1,62.96,38.77,24.19
0RD00009007,12/22/2024,P0091,S041,C044888,5,6.67,0,33.35,16.69,16.66
0RD00009028,12/17/2024,P0153,S067,C004465,4,6.01,0,24.04,15.7,8.34
0RD00009032,12/11/2024,P0062,S002,C006026,2,14.35,0.1,25.83,13.75,12.08
0RD00009051,12/5/2024,P0088,S080,C025901,5,6.13,0,30.65,19.91,10.74
0RD00009058,12/28/2024,P0191,S029,C002167,1,9.7,0.2,7.76,4.14,3.62
0RD00009073,12/4/2024,P0042,S091,C021340,1,10.71,0,10.71,6.08,4.63
0RD00009084,12/10/2024,P0097,S075,C006710,3,8.75,0.1,23.62,14.05,9.58
0RD00009086,12/26/2024,P0018,S007,C040984,3,8.81,0,26.43,14.49,11.94
0RD00009120,12/2/2024,P0193,S098,C030309,5,13.75,0,68.75,35.39,33.36
0RD00009244,12/5/2024,P0117,S061,C019581,3,12.26,0.15,31.26,21.6,9.66
0RD00009287,12/1/2024,P0172,S002,C008087,4,11.67,0.1,42.01,24.47,17.54
0RD00009382,12/21/2024,P0052,S024,C030193,3,9.31,0,27.93,18.32,9.61
0RD00009412,12/6/2024,P0008,S091,C024764,1,11.16,0,11.16,6.09,5.07
0RD00009431,12/3/2024,P0011,S029,C027303,3,3.56,0,10.68,6.59,4.09
0RD00009466,12/26/2024,P0002,S041,C036422,5,3.53,0.1,15.88,9.12,6.77
0RD00009518,12/23/2024,P0165,S046,C028219,5,6.95,0.15,29.54,19.09,10.45
0RD00009592,12/6/2024,P0052,S086,C044476,1,11.57,0,11.57,7.05,4.52
0RD00009651,12/14/2024,P0184,S062,C019819,4,4.36,0,17.44,11.17,6.27
0RD00009681,12/7/2024,P0062,S087,C025834,3,6.76,0,20.28,13.13,7.15
0RD00009709,12/2/2024,P0019,S006,C030688,5,12.64,0,63.2,34.2,29
0RD00009719,12/15/2024,P0007,S083,C039784,1,12.96,0.2,10.37,5.37,5
0RD00009723,12/5/2024,P0069,S072,C010706,4,8.36,0.15,28.42,15.08,13.34
0RD00009820,12/29/2024,P0092,S015,C022553,4,10.71,0,42.84,26.1,16.74
0RD00009912,12/18/2024,P0148,S042,C030334,3,5.24,0,15.72,10.15,5.57
0RD00009917,12/13/2024,P0193,S048,C027635,2,9.79,0,19.58,10.31,9.27
0RD00009956,12/1/2024,P0008,S051,C026377,2,8.06,0.2,12.9,7.55,5.35
0RD00009969,12/20/2024,P0135,S021,C032430,4,6.24,0,24.96,17.3,7.66
0RD00009970,12/24/2024,P0038,S090,C001738,4,9.95,0.2,31.84,18.13,13.71
0RD00009994,12/15/2024,P0072,S076,C048560,4,10.28,0,41.12,22.7,18.42
0RD00010023,12/21/2024,P0195,S006,C024639,2,9.36,0,18.72,10,8.72
0RD00010024,12/20/2024,P0130,S042,C046667,2,9.99,0.1,17.98,12.26,5.73
0RD00010032,12/16/2024,P0111,S009,C031024,3,7.36,0,22.08,12.96,9.12
0RD00010040,12/19/2024,P0189,S015,C008828,1,14.7,0.1,13.23,7.53,5.7
0RD00010060,12/5/2024,P0064,S070,C035006,4,14.91,0,59.64,34.41,25.23
0RD00010165,12/23/2024,P0034,S003,C000270,2,5.71,0.15,9.71,6.39,3.32
0RD00010173,12/23/2024,P0124,S034,C007667,3,3.96,0,11.88,6.59,5.29
0RD00010176,12/3/2024,P0032,S038,C012995,4,3.05,0,12.2,7.78,4.42
0RD00010199,12/30/2024,P0019,S023,C028783,1,7.32,0,7.32,4.66,2.66
0RD00010231,12/25/2024,P0081,S062,C029844,3,7.63,0,22.89,11.68,11.21
0RD00010314,12/31/2024,P0077,S027,C029101,4,11.58,0,46.32,29.28,17.04
0RD00010317,12/23/2024,P0046,S045,C012353,1,13.25,0.15,11.26,7.65,3.61
0RD00010343,12/29/2024,P0065,S064,C016806,5,11.3,0.15,48.02,26.6,21.43
0RD00010367,12/16/2024,P0019,S033,C005077,3,7.41,0.1,20.01,10.3,9.71
0RD00010409,12/5/2024,P0055,S001,C039482,3,3.65,0,10.95,7.51,3.44
0RD00010428,12/6/2024,P0035,S009,C043617,4,9.15,0,36.6,25.38,11.22
0RD00010429,12/23/2024,P0114,S035,C002558,2,13.64,0.1,24.55,12.33,12.22
0RD00010516,12/27/2024,P0105,S041,C034569,4,4.26,0,17.04,10.95,6.09
0RD00010555,12/11/2024,P0026,S068,C037080,3,12.49,0.15,31.85,18.39,13.46
0RD00010582,12/9/2024,P0102,S048,C032088,2,6.49,0.15,11.03,7.11,3.92
0RD00010625,12/18/2024,P0112,S019,C037458,1,3.21,0.1,2.89,1.83,1.06
0RD00010689,12/3/2024,P0115,S069,C032820,2,5.85,0,11.7,7.78,3.92
0RD00010747,12/11/2024,P0194,S015,C001132,1,13.14,0.15,11.17,6.37,4.8
0RD00010804,12/22/2024,P0049,S065,C007429,5,14.3,0.15,60.77,41.98,18.8
0RD00010806,12/18/2024,P0097,S008,C042312,1,8.83,0,8.83,5.62,3.21
0RD00010821,12/27/2024,P0188,S081,C012520,4,10.66,0,42.64,25.02,17.62
0RD00010830,12/9/2024,P0081,S046,C034633,1,12.9,0,12.9,8.83,4.07
0RD00010833,12/21/2024,P0166,S003,C005620,5,5,0,25,13.76,11.24
0RD00010843,12/20/2024,P0095,S006,C032680,2,12.92,0.2,20.67,10.69,9.99
0RD00010869,12/26/2024,P0021,S010,C003751,5,13.75,0,68.75,46.9,21.85
0RD00010880,12/11/2024,P0085,S029,C038380,2,7.03,0,14.06,7.72,6.34
0RD00010911,12/16/2024,P0001,S056,C009022,3,7.89,0,23.67,13.22,10.45
0RD00010934,12/12/2024,P0074,S094,C035498,3,6.97,0.1,18.82,13.08,5.74
0RD00010943,12/27/2024,P0037,S003,C003442,2,14.89,0.2,23.82,12.6,11.22
0RD00010947,12/14/2024,P0009,S060,C011721,5,4.97,0.2,19.88,12.77,7.11
0RD00010969,12/23/2024,P0175,S017,C045666,2,7.63,0,15.26,10.49,4.77
0RD00010999,12/12/2024,P0091,S059,C039771,5,3.73,0,18.65,9.81,8.84
0RD00011006,12/1/2024,P0105,S052,C012920,5,8,0,40,21.96,18.04
0RD00011052,12/4/2024,P0089,S075,C010293,1,3.38,0.15,2.87,1.62,1.26
0RD00011071,12/2/2024,P0047,S050,C049494,2,8.79,0,17.58,10.94,6.64
0RD00011093,12/22/2024,P0110,S008,C020860,3,7.76,0,23.28,13.69,9.59
0RD00011103,12/2/2024,P0174,S009,C009397,5,14.13,0,70.65,40.75,29.9
0RD00011174,12/20/2024,P0116,S090,C012345,2,5.65,0.1,10.17,6.6,3.57
0RD00011177,12/6/2024,P0077,S097,C004687,1,3.15,0,3.15,1.64,1.51
0RD00011189,12/19/2024,P0001,S054,C007315,3,8.93,0,26.79,17.19,9.6
0RD00011211,12/9/2024,P0086,S086,C037055,1,13.5,0,13.5,8.16,5.34
0RD00011218,12/18/2024,P0046,S066,C007727,5,6.48,0.1,29.16,15.29,13.87
0RD00011224,12/18/2024,P0009,S022,C043606,4,12.89,0,51.56,31.27,20.29
0RD00011252,12/23/2024,P0083,S079,C045174,5,4.88,0.2,19.52,10.81,8.71
0RD00011257,12/29/2024,P0200,S017,C015541,4,7.1,0,28.4,18.42,9.98
0RD00011274,12/31/2024,P0066,S060,C029134,3,3.89,0.15,9.92,5.96,3.96
0RD00011277,12/14/2024,P0060,S010,C027822,5,12.39,0,61.95,42.18,19.77
0RD00011329,12/31/2024,P0130,S056,C001298,2,9.91,0.1,17.84,9.77,8.07
0RD00011450,12/20/2024,P0078,S014,C010529,1,11.25,0.1,10.12,5.38,4.74
0RD00011454,12/27/2024,P0015,S085,C044051,5,13.22,0,66.1,44.5,21.6
0RD00011462,12/17/2024,P0181,S045,C011999,2,14.44,0,28.88,19.14,9.74
0RD00011471,12/28/2024,P0050,S028,C039062,2,5.47,0,10.94,6.31,4.63
0RD00011485,12/6/2024,P0128,S100,C005380,5,9.52,0,47.6,30.59,17.01
0RD00011491,12/17/2024,P0191,S087,C038309,2,8.59,0.1,15.46,10.09,5.37
0RD00011573,12/9/2024,P0185,S024,C036958,3,11.28,0.2,27.07,14.22,12.85
0RD00011650,12/10/2024,P0131,S007,C026729,3,10.95,0,32.85,20.99,11.86
0RD00011676,12/25/2024,P0084,S016,C014257,5,10.88,0,54.4,29.25,25.15
0RD00011702,12/11/2024,P0171,S066,C011538,4,5.75,0.2,18.4,12.62,5.78
0RD00011728,12/5/2024,P0187,S029,C033989,4,10.53,0.2,33.7,21.52,12.18
0RD00011754,12/11/2024,P0173,S064,C022947,4,3.15,0.1,11.34,7.42,3.92
0RD00011756,12/21/2024,P0167,S053,C021895,2,10.65,0.15,18.11,12.21,5.89
0RD00011818,12/3/2024,P0126,S095,C034938,4,3.3,0.15,11.22,7.48,3.74
0RD00011840,12/11/2024,P0192,S078,C034044,4,8.24,0.15,28.02,15.59,12.42
0RD00011842,12/22/2024,P0132,S019,C038253,3,11.79,0.1,31.83,15.96,15.87
0RD00011882,12/21/2024,P0161,S087,C003643,3,14.14,0,42.42,26.64,15.78
0RD00011883,12/7/2024,P0184,S092,C010530,3,7.81,0,23.43,13.15,10.28
0RD00011902,12/10/2024,P0021,S081,C031278,5,4.71,0,23.55,12.75,10.8
0RD00011907,12/10/2024,P0162,S017,C018652,4,8.53,0.2,27.3,18.01,9.29
0RD00011915,12/4/2024,P0008,S083,C015280,3,12.7,0.15,32.38,16.93,15.45
0RD00011916,12/7/2024,P0020,S022,C018295,3,9.78,0.15,24.94,14.37,10.57
0RD00011980,12/30/2024,P0161,S063,C003352,1,8.43,0,8.43,4.64,3.79
0RD00012047,12/13/2024,P0086,S064,C037325,4,3.55,0,14.2,8.67,5.53
0RD00012048,12/6/2024,P0037,S020,C029347,1,9.49,0.1,8.54,4.75,3.79
0RD00012059,12/15/2024,P0102,S067,C003789,1,7.23,0,7.23,4.46,2.77
0RD00012122,12/12/2024,P0081,S009,C037361,4,7.82,0,31.28,16.74,14.54
0RD00012134,12/21/2024,P0098,S019,C049805,1,6.06,0,6.06,3.56,2.5
0RD00012149,12/21/2024,P0012,S014,C044933,3,14.45,0,43.35,23.7,19.65
0RD00012179,12/17/2024,P0009,S029,C033467,4,6.66,0.1,23.98,16.42,7.56
0RD00012180,12/6/2024,P0188,S075,C030533,4,5.16,0.15,17.54,12.19,5.36
0RD00012238,12/21/2024,P0044,S051,C013313,4,13.98,0,55.92,29.74,26.18
0RD00012268,12/9/2024,P0154,S033,C038337,3,12.61,0.1,34.05,21.63,12.42
0RD00012277,12/5/2024,P0004,S043,C035810,4,10.55,0,42.2,28.14,14.06
0RD00012278,12/21/2024,P0178,S027,C040371,1,4.84,0.15,4.11,2.23,1.88
0RD00012279,12/6/2024,P0104,S052,C008512,1,13.05,0,13.05,8.35,4.7
0RD00012284,12/3/2024,P0147,S083,C023078,3,14.09,0.1,38.04,19.29,18.76
0RD00012299,12/22/2024,P0181,S026,C010406,5,11.13,0,55.65,31.96,23.69
0RD00012302,12/23/2024,P0198,S033,C009857,5,6.55,0.2,26.2,17.75,8.45
0RD00012354,12/15/2024,P0064,S081,C032443,4,5.06,0,20.24,10.27,9.97
0RD00012509,12/22/2024,P0108,S065,C018583,1,12.35,0.2,9.88,6.63,3.25
0RD00012510,12/23/2024,P0121,S087,C013499,5,9.94,0.2,39.76,24.02,15.74
0RD00012519,12/28/2024,P0158,S015,C027394,2,12.18,0.15,20.71,12.82,7.89
0RD00012528,12/15/2024,P0193,S011,C010930,3,6.53,0,19.59,10.02,9.57
0RD00012546,12/3/2024,P0141,S053,C030825,4,4.56,0.1,16.42,11.23,5.18
0RD00012562,12/23/2024,P0088,S008,C001839,2,3.57,0,7.14,3.99,3.15
0RD00012570,12/6/2024,P0134,S051,C045533,5,7.03,0,35.15,22.31,12.84
0RD00012583,12/31/2024,P0044,S049,C038104,2,7.64,0,15.28,8.68,6.6
0RD00012600,12/4/2024,P0190,S063,C017367,2,10.48,0.15,17.82,10.39,7.43
0RD00012605,12/14/2024,P0072,S076,C019011,4,9.78,0,39.12,21.58,17.54
0RD00012657,12/17/2024,P0082,S039,C046995,5,14.72,0.15,62.56,39.5,23.06
0RD00012671,12/2/2024,P0046,S035,C029726,4,6.44,0,25.76,17.29,8.47
0RD00012690,12/9/2024,P0187,S006,C008392,4,11.54,0,46.16,29.63,16.53
0RD00012693,12/31/2024,P0108,S064,C026826,3,6.63,0,19.89,10.77,9.12
0RD00012697,12/3/2024,P0095,S088,C005436,4,5.24,0,20.96,12.98,7.98
0RD00012701,12/20/2024,P0156,S080,C018769,3,9.86,0.2,23.66,12.51,11.16
0RD00012743,12/18/2024,P0106,S050,C008470,4,7.99,0.15,27.17,15.07,12.09
0RD00012745,12/24/2024,P0153,S041,C043725,5,3.02,0,15.1,8.38,6.72
0RD00012750,12/18/2024,P0026,S071,C009401,2,10.15,0.2,16.24,10.9,5.34
0RD00012755,12/17/2024,P0104,S094,C010866,4,5.22,0,20.88,14.13,6.75
0RD00012776,12/29/2024,P0097,S078,C015611,5,5.16,0,25.8,16.71,9.09
0RD00012815,12/30/2024,P0041,S068,C019015,1,3.32,0,3.32,1.67,1.65
0RD00012829,12/11/2024,P0049,S031,C045635,2,3.89,0.15,6.61,4.57,2.04
0RD00012834,12/28/2024,P0125,S037,C047145,2,13.82,0,27.64,16.48,11.16
0RD00012858,12/4/2024,P0111,S082,C020847,4,7.14,0,28.56,19.2,9.36
0RD00012871,12/29/2024,P0050,S030,C034370,1,11.73,0.2,9.38,4.76,4.62
0RD00012885,12/19/2024,P0133,S002,C029697,2,9.68,0,19.36,11.7,7.66
0RD00012967,12/15/2024,P0187,S091,C033384,4,7.81,0,31.24,21.35,9.89
0RD00013021,12/1/2024,P0082,S055,C011608,3,9.08,0.2,21.79,13.72,8.08
0RD00013033,12/9/2024,P0085,S072,C046271,4,5.83,0.2,18.66,13.03,5.62
0RD00013085,12/28/2024,P0058,S011,C048613,3,5.48,0,16.44,10.94,5.5
0RD00013101,12/19/2024,P0185,S015,C046180,3,6.31,0.1,17.04,10.07,6.97
0RD00013180,12/4/2024,P0099,S099,C021078,4,6.83,0.2,21.86,13.82,8.04
0RD00013186,12/9/2024,P0149,S012,C014561,2,11.95,0.2,19.12,11.28,7.84
0RD00013194,12/13/2024,P0139,S037,C043778,3,8.33,0,24.99,17.21,7.78
0RD00013197,12/15/2024,P0160,S037,C049009,1,14.07,0,14.07,8.91,5.16
0RD00013221,12/14/2024,P0073,S065,C021149,2,14.63,0.2,23.41,13.41,10
0RD00013234,12/1/2024,P0111,S065,C007182,3,7.48,0,22.44,14.56,7.88
0RD00013253,12/19/2024,P0097,S041,C042012,1,13.78,0,13.78,7.88,5.9
0RD00013270,12/29/2024,P0092,S082,C006078,4,7.33,0,29.32,17.6,11.72
0RD00013286,12/25/2024,P0064,S058,C020370,1,6.12,0.15,5.2,3.29,1.91
0RD00013289,12/9/2024,P0009,S021,C048399,3,4.2,0,12.6,8.38,4.22
0RD00013368,12/23/2024,P0035,S037,C005800,1,4.06,0.15,3.45,2.22,1.23
0RD00013398,12/22/2024,P0079,S072,C034762,4,12.68,0.2,40.58,21.07,19.51
0RD00013453,12/28/2024,P0144,S046,C028962,3,9.33,0,27.99,16.35,11.64
0RD00013454,12/30/2024,P0167,S069,C042164,4,14.07,0.1,50.65,29.03,21.62
0RD00013461,12/6/2024,P0024,S056,C003544,3,3.37,0,10.11,5.87,4.24
0RD00013462,12/12/2024,P0134,S066,C000709,2,5.74,0.15,9.76,5.91,3.85
0RD00013463,12/27/2024,P0049,S051,C009606,1,14.61,0,14.61,7.89,6.72
0RD00013478,12/4/2024,P0012,S077,C010782,4,10.62,0.2,33.98,21.05,12.93
0RD00013500,12/1/2024,P0072,S050,C009252,4,11.5,0.1,41.4,25.94,15.46
0RD00013533,12/19/2024,P0002,S057,C025608,5,9.88,0,49.4,26.53,22.87
0RD00013551,12/15/2024,P0105,S097,C046350,1,6.89,0.15,5.86,3.45,2.4
0RD00013573,12/4/2024,P0117,S082,C030496,1,10.81,0.15,9.19,5.63,3.56
0RD00013576,12/13/2024,P0037,S047,C006092,3,12.13,0.2,29.11,18.11,11.01
0RD00013591,12/1/2024,P0131,S036,C023487,2,3.07,0.2,4.91,3.33,1.58
0RD00013603,12/24/2024,P0004,S094,C015193,3,3.04,0,9.12,6.07,3.05
0RD00013618,12/8/2024,P0088,S095,C021110,4,9.07,0,36.28,25.06,11.22
0RD00013626,12/29/2024,P0062,S086,C005925,4,6.06,0.15,20.6,12,8.6
0RD00013655,12/11/2024,P0074,S004,C025378,4,7.71,0.2,24.67,12.39,12.28
0RD00013659,12/15/2024,P0079,S050,C038581,5,3.53,0.2,14.12,7.43,6.69
0RD00013694,12/14/2024,P0066,S047,C031029,4,6.14,0.1,22.1,15.1,7.01
0RD00013715,12/9/2024,P0051,S016,C047747,2,11.24,0,22.48,13,9.48
0RD00013718,12/7/2024,P0201,S061,C042244,1,9.83,0,9.83,5.98,3.85
0RD00013829,12/17/2024,P0096,S042,C029865,3,10.92,0.15,27.85,14.5,13.34
0RD00013858,12/28/2024,P0136,S027,C025246,3,8.65,0,25.95,17.16,8.79
0RD00013870,12/24/2024,P0068,S067,C048443,1,10.84,0,10.84,6.64,4.2
0RD00013877,12/27/2024,P0097,S066,C002060,1,9.41,0,9.41,6.31,3.1
0RD00013880,12/9/2024,P0010,S013,C029547,4,8.82,0,35.28,20.69,14.59
0RD00013898,12/13/2024,P0172,S032,C001395,2,12.47,0,24.94,16.49,8.45
0RD00013920,12/2/2024,P0100,S027,C046236,5,7.89,0.1,35.5,24.07,11.44
0RD00013938,12/29/2024,P0039,S088,C048440,5,6.41,0,32.05,16.14,15.91
0RD00013959,12/26/2024,P0157,S001,C035918,5,13.1,0.15,55.67,30.17,25.51
0RD00013979,12/19/2024,P0140,S036,C036490,3,6.31,0.2,15.14,9.37,5.77
0RD00014019,12/24/2024,P0199,S008,C042683,5,13.62,0,68.1,37.5,30.6
0RD00014041,12/14/2024,P0050,S085,C041014,2,4.59,0,9.18,4.74,4.44
0RD00014053,12/17/2024,P0163,S046,C003073,4,10.5,0,42,28.18,13.82
0RD00014056,12/18/2024,P0182,S093,C034752,2,6.94,0,13.88,8.25,5.63
0RD00014065,12/25/2024,P0061,S095,C044135,5,8.31,0,41.55,21.4,20.15
0RD00014068,12/15/2024,P0016,S019,C012627,1,5.61,0,5.61,3.37,2.24
0RD00014114,12/14/2024,P0175,S069,C007651,1,6.78,0,6.78,3.5,3.28
0RD00014150,12/12/2024,P0200,S064,C018740,2,10.6,0,21.2,13.76,7.44
0RD00014173,12/6/2024,P0180,S046,C017897,1,12.36,0.1,11.12,5.68,5.44
0RD00014196,12/4/2024,P0063,S067,C028128,4,13.2,0.1,47.52,31.8,15.72
0RD00014214,12/3/2024,P0153,S060,C007599,1,9.53,0,9.53,6.42,3.11
0RD00014216,12/1/2024,P0126,S014,C033251,5,4.92,0,24.6,16.96,7.64
0RD00014228,12/10/2024,P0183,S045,C005940,1,7.2,0,7.2,4.53,2.67
0RD00014323,12/13/2024,P0041,S072,C004294,4,4.17,0,16.68,9.42,7.26
0RD00014364,12/15/2024,P0014,S040,C019732,2,4.04,0,8.08,4.61,3.47
0RD00014414,12/19/2024,P0002,S068,C036530,2,13.32,0,26.64,16.4,10.24
0RD00014421,12/29/2024,P0040,S008,C021742,3,8.54,0,25.62,14.93,10.69
0RD00014445,12/17/2024,P0149,S067,C029183,2,9.69,0.15,16.47,9.05,7.42
0RD00014446,12/3/2024,P0005,S043,C003570,5,10.08,0,50.4,31.95,18.45
0RD00014449,12/7/2024,P0132,S100,C021855,5,6.1,0,30.5,21.01,9.49
0RD00014463,12/8/2024,P0133,S030,C003866,1,7.51,0,7.51,4.46,3.05
0RD00014478,12/2/2024,P0104,S052,C034866,4,13.99,0,55.96,28.05,27.91
0RD00014488,12/11/2024,P0042,S056,C033693,5,3.14,0,15.7,8.04,7.66
0RD00014500,12/11/2024,P0152,S073,C046671,4,11.87,0,47.48,32.49,14.99
0RD00014577,12/20/2024,P0168,S083,C020685,1,5.91,0.1,5.32,3.7,1.62
0RD00014611,12/23/2024,P0155,S034,C044525,2,12.66,0,25.32,16.96,8.36
0RD00014613,12/12/2024,P0176,S057,C005097,5,7.02,0,35.1,18.61,16.49
0RD00014628,12/28/2024,P0172,S013,C009339,3,11.31,0,33.93,18.2,15.73
0RD00014666,12/22/2024,P0039,S049,C046787,4,12.93,0.1,46.55,25.94,20.6
0RD00014681,12/26/2024,P0065,S009,C024626,3,11.38,0,34.14,17.07,17.07
0RD00014705,12/11/2024,P0029,S082,C039140,5,13.59,0.1,61.16,39.55,21.6
0RD00014722,12/19/2024,P0013,S099,C009740,5,12.6,0,63,41.52,21.48
0RD00014727,12/27/2024,P0152,S020,C017613,1,7.6,0,7.6,4.49,3.11
0RD00014745,12/5/2024,P0013,S056,C016770,3,6.42,0,19.26,10.43,8.83
0RD00014749,12/31/2024,P0018,S066,C036004,5,3.36,0.15,14.28,7.18,7.1
0RD00014770,12/6/2024,P0142,S025,C027265,4,12.68,0.1,45.65,29.74,15.91
0RD00014822,12/6/2024,P0095,S021,C006047,2,10.89,0,21.78,14.46,7.32
0RD00014824,12/31/2024,P0045,S047,C008480,3,11.45,0,34.35,23.98,10.37
0RD00014828,12/27/2024,P0035,S056,C000111,4,3.42,0.2,10.94,6.93,4.02
0RD00014834,12/29/2024,P0016,S005,C011113,4,3.99,0,15.96,9.38,6.58
0RD00014893,12/18/2024,P0026,S074,C010827,3,13.82,0.1,37.31,20.61,16.7
0RD00014896,12/8/2024,P0177,S072,C040959,1,11.14,0,11.14,6.02,5.12
0RD00014918,12/18/2024,P0092,S052,C037127,3,6.73,0.1,18.17,10.9,7.27
